,metric,reporter,count,sample
5552,repaired,GFP_BAR_003,990,TK6_WT_4h_BR3
5553,total,GFP_BAR_003,9679,TK6_WT_4h_BR3
5554,unrepaired,GFP_BAR_003,8680,TK6_WT_4h_BR3
5555,A,GFP_BAR_004,0,TK6_WT_4h_BR3
5556,C,GFP_BAR_004,0,TK6_WT_4h_BR3
5557,G,GFP_BAR_004,0,TK6_WT_4h_BR3
5558,T,GFP_BAR_004,0,TK6_WT_4h_BR3
5559,del,GFP_BAR_004,0,TK6_WT_4h_BR3
5560,del_mh,GFP_BAR_004,0,TK6_WT_4h_BR3
5561,del_nomh,GFP_BAR_004,0,TK6_WT_4h_BR3
5562,ins,GFP_BAR_004,0,TK6_WT_4h_BR3
5563,repaired,GFP_BAR_004,0,TK6_WT_4h_BR3
5564,total,GFP_BAR_004,914,TK6_WT_4h_BR3
5565,unrepaired,GFP_BAR_004,0,TK6_WT_4h_BR3
5566,A,GFP_BAR_005,9,TK6_WT_4h_BR3
5567,C,GFP_BAR_005,2882,TK6_WT_4h_BR3
5568,G,GFP_BAR_005,3,TK6_WT_4h_BR3
5569,T,GFP_BAR_005,16019,TK6_WT_4h_BR3
5570,del,GFP_BAR_005,20,TK6_WT_4h_BR3
5571,del_mh,GFP_BAR_005,0,TK6_WT_4h_BR3
5572,del_nomh,GFP_BAR_005,20,TK6_WT_4h_BR3
5573,ins,GFP_BAR_005,0,TK6_WT_4h_BR3
5574,repaired,GFP_BAR_005,2882,TK6_WT_4h_BR3
5575,total,GFP_BAR_005,18933,TK6_WT_4h_BR3
5576,unrepaired,GFP_BAR_005,16019,TK6_WT_4h_BR3
5577,A,GFP_BAR_006,626,TK6_WT_4h_BR3
5578,C,GFP_BAR_006,14907,TK6_WT_4h_BR3
5579,G,GFP_BAR_006,12,TK6_WT_4h_BR3
5580,T,GFP_BAR_006,61,TK6_WT_4h_BR3
5581,del,GFP_BAR_006,49,TK6_WT_4h_BR3
5582,del_mh,GFP_BAR_006,2,TK6_WT_4h_BR3
5583,del_nomh,GFP_BAR_006,47,TK6_WT_4h_BR3
5584,ins,GFP_BAR_006,0,TK6_WT_4h_BR3
5585,repaired,GFP_BAR_006,14907,TK6_WT_4h_BR3
5586,total,GFP_BAR_006,15655,TK6_WT_4h_BR3
5587,unrepaired,GFP_BAR_006,626,TK6_WT_4h_BR3
5588,A,GFP_BAR_007,31,TK6_WT_4h_BR3
5589,C,GFP_BAR_007,19,TK6_WT_4h_BR3
5590,G,GFP_BAR_007,15107,TK6_WT_4h_BR3
5591,T,GFP_BAR_007,2301,TK6_WT_4h_BR3
5592,del,GFP_BAR_007,506,TK6_WT_4h_BR3
5593,del_mh,GFP_BAR_007,0,TK6_WT_4h_BR3
5594,del_nomh,GFP_BAR_007,506,TK6_WT_4h_BR3
5595,ins,GFP_BAR_007,1,TK6_WT_4h_BR3
5596,repaired,GFP_BAR_007,15107,TK6_WT_4h_BR3
5597,total,GFP_BAR_007,17964,TK6_WT_4h_BR3
5598,unrepaired,GFP_BAR_007,2301,TK6_WT_4h_BR3
5599,A,GFP_BAR_008,235,TK6_WT_4h_BR3
5600,C,GFP_BAR_008,1,TK6_WT_4h_BR3
5601,G,GFP_BAR_008,19753,TK6_WT_4h_BR3
5602,T,GFP_BAR_008,3,TK6_WT_4h_BR3
5603,del,GFP_BAR_008,14,TK6_WT_4h_BR3
5604,del_mh,GFP_BAR_008,1,TK6_WT_4h_BR3
5605,del_nomh,GFP_BAR_008,13,TK6_WT_4h_BR3
5606,ins,GFP_BAR_008,2,TK6_WT_4h_BR3
5607,repaired,GFP_BAR_008,19753,TK6_WT_4h_BR3
5608,total,GFP_BAR_008,20006,TK6_WT_4h_BR3
5609,unrepaired,GFP_BAR_008,235,TK6_WT_4h_BR3
5610,A,GFP_BAR_009,25,TK6_WT_4h_BR3
5611,C,GFP_BAR_009,3407,TK6_WT_4h_BR3
5612,G,GFP_BAR_009,83,TK6_WT_4h_BR3
5613,T,GFP_BAR_009,14372,TK6_WT_4h_BR3
5614,del,GFP_BAR_009,171,TK6_WT_4h_BR3
5615,del_mh,GFP_BAR_009,1,TK6_WT_4h_BR3
5616,del_nomh,GFP_BAR_009,170,TK6_WT_4h_BR3
5617,ins,GFP_BAR_009,0,TK6_WT_4h_BR3
5618,repaired,GFP_BAR_009,14372,TK6_WT_4h_BR3
5619,total,GFP_BAR_009,18058,TK6_WT_4h_BR3
5620,unrepaired,GFP_BAR_009,3407,TK6_WT_4h_BR3
5621,A,GFP_BAR_010,0,TK6_WT_4h_BR3
5622,C,GFP_BAR_010,0,TK6_WT_4h_BR3
5623,G,GFP_BAR_010,0,TK6_WT_4h_BR3
5624,T,GFP_BAR_010,0,TK6_WT_4h_BR3
5625,del,GFP_BAR_010,0,TK6_WT_4h_BR3
5626,del_mh,GFP_BAR_010,0,TK6_WT_4h_BR3
5627,del_nomh,GFP_BAR_010,0,TK6_WT_4h_BR3
5628,ins,GFP_BAR_010,0,TK6_WT_4h_BR3
5629,repaired,GFP_BAR_010,0,TK6_WT_4h_BR3
5630,total,GFP_BAR_010,12970,TK6_WT_4h_BR3
5631,unrepaired,GFP_BAR_010,0,TK6_WT_4h_BR3
5632,A,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5633,C,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5634,G,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5635,T,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5636,del,GFP_BAR_DSBR_2,1338,TK6_WT_4h_BR3
5637,del_mh,GFP_BAR_DSBR_2,198,TK6_WT_4h_BR3
5638,del_nomh,GFP_BAR_DSBR_2,1140,TK6_WT_4h_BR3
5639,ins,GFP_BAR_DSBR_2,54,TK6_WT_4h_BR3
5640,repaired,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5641,total,GFP_BAR_DSBR_2,29177,TK6_WT_4h_BR3
5642,unrepaired,GFP_BAR_DSBR_2,0,TK6_WT_4h_BR3
5643,A,GFP_BAR_003,0,U2OS_WT_1h_BR2
5644,C,GFP_BAR_003,8452,U2OS_WT_1h_BR2
5645,G,GFP_BAR_003,622,U2OS_WT_1h_BR2
5646,T,GFP_BAR_003,7,U2OS_WT_1h_BR2
5647,del,GFP_BAR_003,2,U2OS_WT_1h_BR2
5648,del_mh,GFP_BAR_003,0,U2OS_WT_1h_BR2
5649,del_nomh,GFP_BAR_003,2,U2OS_WT_1h_BR2
5650,ins,GFP_BAR_003,0,U2OS_WT_1h_BR2
5651,repaired,GFP_BAR_003,622,U2OS_WT_1h_BR2
5652,total,GFP_BAR_003,9083,U2OS_WT_1h_BR2
5653,unrepaired,GFP_BAR_003,8452,U2OS_WT_1h_BR2
5654,A,GFP_BAR_004,0,U2OS_WT_1h_BR2
5655,C,GFP_BAR_004,0,U2OS_WT_1h_BR2
5656,G,GFP_BAR_004,0,U2OS_WT_1h_BR2
5657,T,GFP_BAR_004,0,U2OS_WT_1h_BR2
5658,del,GFP_BAR_004,0,U2OS_WT_1h_BR2
5659,del_mh,GFP_BAR_004,0,U2OS_WT_1h_BR2
5660,del_nomh,GFP_BAR_004,0,U2OS_WT_1h_BR2
5661,ins,GFP_BAR_004,0,U2OS_WT_1h_BR2
5662,repaired,GFP_BAR_004,0,U2OS_WT_1h_BR2
5663,total,GFP_BAR_004,147,U2OS_WT_1h_BR2
5664,unrepaired,GFP_BAR_004,0,U2OS_WT_1h_BR2
5665,A,GFP_BAR_005,12,U2OS_WT_1h_BR2
5666,C,GFP_BAR_005,5933,U2OS_WT_1h_BR2
5667,G,GFP_BAR_005,6,U2OS_WT_1h_BR2
5668,T,GFP_BAR_005,4107,U2OS_WT_1h_BR2
5669,del,GFP_BAR_005,18,U2OS_WT_1h_BR2
5670,del_mh,GFP_BAR_005,0,U2OS_WT_1h_BR2
5671,del_nomh,GFP_BAR_005,18,U2OS_WT_1h_BR2
5672,ins,GFP_BAR_005,0,U2OS_WT_1h_BR2
5673,repaired,GFP_BAR_005,5933,U2OS_WT_1h_BR2
5674,total,GFP_BAR_005,10076,U2OS_WT_1h_BR2
5675,unrepaired,GFP_BAR_005,4107,U2OS_WT_1h_BR2
5676,A,GFP_BAR_006,1097,U2OS_WT_1h_BR2
5677,C,GFP_BAR_006,7520,U2OS_WT_1h_BR2
5678,G,GFP_BAR_006,6,U2OS_WT_1h_BR2
5679,T,GFP_BAR_006,20,U2OS_WT_1h_BR2
5680,del,GFP_BAR_006,71,U2OS_WT_1h_BR2
5681,del_mh,GFP_BAR_006,2,U2OS_WT_1h_BR2
5682,del_nomh,GFP_BAR_006,69,U2OS_WT_1h_BR2
5683,ins,GFP_BAR_006,1,U2OS_WT_1h_BR2
5684,repaired,GFP_BAR_006,7520,U2OS_WT_1h_BR2
5685,total,GFP_BAR_006,8714,U2OS_WT_1h_BR2
5686,unrepaired,GFP_BAR_006,1097,U2OS_WT_1h_BR2
5687,A,GFP_BAR_007,5,U2OS_WT_1h_BR2
5688,C,GFP_BAR_007,12,U2OS_WT_1h_BR2
5689,G,GFP_BAR_007,542,U2OS_WT_1h_BR2
5690,T,GFP_BAR_007,1636,U2OS_WT_1h_BR2
5691,del,GFP_BAR_007,78,U2OS_WT_1h_BR2
5692,del_mh,GFP_BAR_007,0,U2OS_WT_1h_BR2
5693,del_nomh,GFP_BAR_007,78,U2OS_WT_1h_BR2
5694,ins,GFP_BAR_007,0,U2OS_WT_1h_BR2
5695,repaired,GFP_BAR_007,542,U2OS_WT_1h_BR2
5696,total,GFP_BAR_007,2273,U2OS_WT_1h_BR2
5697,unrepaired,GFP_BAR_007,1636,U2OS_WT_1h_BR2
5698,A,GFP_BAR_008,36,U2OS_WT_1h_BR2
5699,C,GFP_BAR_008,0,U2OS_WT_1h_BR2
5700,G,GFP_BAR_008,13525,U2OS_WT_1h_BR2
5701,T,GFP_BAR_008,2,U2OS_WT_1h_BR2
5702,del,GFP_BAR_008,26,U2OS_WT_1h_BR2
5703,del_mh,GFP_BAR_008,0,U2OS_WT_1h_BR2
5704,del_nomh,GFP_BAR_008,26,U2OS_WT_1h_BR2
5705,ins,GFP_BAR_008,1,U2OS_WT_1h_BR2
5706,repaired,GFP_BAR_008,13525,U2OS_WT_1h_BR2
5707,total,GFP_BAR_008,13589,U2OS_WT_1h_BR2
5708,unrepaired,GFP_BAR_008,36,U2OS_WT_1h_BR2
5709,A,GFP_BAR_009,20,U2OS_WT_1h_BR2
5710,C,GFP_BAR_009,11758,U2OS_WT_1h_BR2
5711,G,GFP_BAR_009,13,U2OS_WT_1h_BR2
5712,T,GFP_BAR_009,5668,U2OS_WT_1h_BR2
5713,del,GFP_BAR_009,277,U2OS_WT_1h_BR2
5714,del_mh,GFP_BAR_009,0,U2OS_WT_1h_BR2
5715,del_nomh,GFP_BAR_009,277,U2OS_WT_1h_BR2
5716,ins,GFP_BAR_009,0,U2OS_WT_1h_BR2
5717,repaired,GFP_BAR_009,5668,U2OS_WT_1h_BR2
5718,total,GFP_BAR_009,17736,U2OS_WT_1h_BR2
5719,unrepaired,GFP_BAR_009,11758,U2OS_WT_1h_BR2
5720,A,GFP_BAR_010,0,U2OS_WT_1h_BR2
5721,C,GFP_BAR_010,0,U2OS_WT_1h_BR2
5722,G,GFP_BAR_010,0,U2OS_WT_1h_BR2
5723,T,GFP_BAR_010,0,U2OS_WT_1h_BR2
5724,del,GFP_BAR_010,0,U2OS_WT_1h_BR2
5725,del_mh,GFP_BAR_010,0,U2OS_WT_1h_BR2
5726,del_nomh,GFP_BAR_010,0,U2OS_WT_1h_BR2
5727,ins,GFP_BAR_010,0,U2OS_WT_1h_BR2
5728,repaired,GFP_BAR_010,0,U2OS_WT_1h_BR2
5729,total,GFP_BAR_010,6776,U2OS_WT_1h_BR2
5730,unrepaired,GFP_BAR_010,0,U2OS_WT_1h_BR2
5731,A,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5732,C,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5733,G,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5734,T,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5735,del,GFP_BAR_DSBR_2,419,U2OS_WT_1h_BR2
5736,del_mh,GFP_BAR_DSBR_2,62,U2OS_WT_1h_BR2
5737,del_nomh,GFP_BAR_DSBR_2,357,U2OS_WT_1h_BR2
5738,ins,GFP_BAR_DSBR_2,6,U2OS_WT_1h_BR2
5739,repaired,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5740,total,GFP_BAR_DSBR_2,15170,U2OS_WT_1h_BR2
5741,unrepaired,GFP_BAR_DSBR_2,0,U2OS_WT_1h_BR2
5742,A,GFP_BAR_003,1,TK6_LIG4_24h_BR0
5743,C,GFP_BAR_003,4072,TK6_LIG4_24h_BR0
5744,G,GFP_BAR_003,1086,TK6_LIG4_24h_BR0
5745,T,GFP_BAR_003,0,TK6_LIG4_24h_BR0
5746,del,GFP_BAR_003,1,TK6_LIG4_24h_BR0
5747,del_mh,GFP_BAR_003,0,TK6_LIG4_24h_BR0
5748,del_nomh,GFP_BAR_003,1,TK6_LIG4_24h_BR0
5749,ins,GFP_BAR_003,0,TK6_LIG4_24h_BR0
5750,repaired,GFP_BAR_003,1086,TK6_LIG4_24h_BR0
5751,total,GFP_BAR_003,5160,TK6_LIG4_24h_BR0
5752,unrepaired,GFP_BAR_003,4072,TK6_LIG4_24h_BR0
5753,A,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5754,C,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5755,G,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5756,T,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5757,del,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5758,del_mh,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5759,del_nomh,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5760,ins,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5761,repaired,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5762,total,GFP_BAR_004,3268,TK6_LIG4_24h_BR0
5763,unrepaired,GFP_BAR_004,0,TK6_LIG4_24h_BR0
5764,A,GFP_BAR_005,6,TK6_LIG4_24h_BR0
5765,C,GFP_BAR_005,1852,TK6_LIG4_24h_BR0
5766,G,GFP_BAR_005,2,TK6_LIG4_24h_BR0
5767,T,GFP_BAR_005,5397,TK6_LIG4_24h_BR0
5768,del,GFP_BAR_005,6,TK6_LIG4_24h_BR0
5769,del_mh,GFP_BAR_005,0,TK6_LIG4_24h_BR0
5770,del_nomh,GFP_BAR_005,6,TK6_LIG4_24h_BR0
5771,ins,GFP_BAR_005,0,TK6_LIG4_24h_BR0
5772,repaired,GFP_BAR_005,1852,TK6_LIG4_24h_BR0
5773,total,GFP_BAR_005,7263,TK6_LIG4_24h_BR0
5774,unrepaired,GFP_BAR_005,5397,TK6_LIG4_24h_BR0
5775,A,GFP_BAR_006,63,TK6_LIG4_24h_BR0
5776,C,GFP_BAR_006,5521,TK6_LIG4_24h_BR0
5777,G,GFP_BAR_006,2,TK6_LIG4_24h_BR0
5778,T,GFP_BAR_006,9,TK6_LIG4_24h_BR0
5779,del,GFP_BAR_006,5,TK6_LIG4_24h_BR0
5780,del_mh,GFP_BAR_006,0,TK6_LIG4_24h_BR0
5781,del_nomh,GFP_BAR_006,5,TK6_LIG4_24h_BR0
5782,ins,GFP_BAR_006,0,TK6_LIG4_24h_BR0
5783,repaired,GFP_BAR_006,5521,TK6_LIG4_24h_BR0
5784,total,GFP_BAR_006,5600,TK6_LIG4_24h_BR0
5785,unrepaired,GFP_BAR_006,63,TK6_LIG4_24h_BR0
5786,A,GFP_BAR_007,8,TK6_LIG4_24h_BR0
5787,C,GFP_BAR_007,8,TK6_LIG4_24h_BR0
5788,G,GFP_BAR_007,7181,TK6_LIG4_24h_BR0
5789,T,GFP_BAR_007,655,TK6_LIG4_24h_BR0
5790,del,GFP_BAR_007,55,TK6_LIG4_24h_BR0
5791,del_mh,GFP_BAR_007,0,TK6_LIG4_24h_BR0
5792,del_nomh,GFP_BAR_007,55,TK6_LIG4_24h_BR0
5793,ins,GFP_BAR_007,0,TK6_LIG4_24h_BR0
5794,repaired,GFP_BAR_007,7181,TK6_LIG4_24h_BR0
5795,total,GFP_BAR_007,7907,TK6_LIG4_24h_BR0
5796,unrepaired,GFP_BAR_007,655,TK6_LIG4_24h_BR0
5797,A,GFP_BAR_008,71,TK6_LIG4_24h_BR0
5798,C,GFP_BAR_008,2,TK6_LIG4_24h_BR0
5799,G,GFP_BAR_008,6817,TK6_LIG4_24h_BR0
5800,T,GFP_BAR_008,1,TK6_LIG4_24h_BR0
5801,del,GFP_BAR_008,0,TK6_LIG4_24h_BR0
5802,del_mh,GFP_BAR_008,0,TK6_LIG4_24h_BR0
5803,del_nomh,GFP_BAR_008,0,TK6_LIG4_24h_BR0
5804,ins,GFP_BAR_008,0,TK6_LIG4_24h_BR0
5805,repaired,GFP_BAR_008,6817,TK6_LIG4_24h_BR0
5806,total,GFP_BAR_008,6891,TK6_LIG4_24h_BR0
5807,unrepaired,GFP_BAR_008,71,TK6_LIG4_24h_BR0
5808,A,GFP_BAR_009,11,TK6_LIG4_24h_BR0
5809,C,GFP_BAR_009,1064,TK6_LIG4_24h_BR0
5810,G,GFP_BAR_009,17,TK6_LIG4_24h_BR0
5811,T,GFP_BAR_009,5517,TK6_LIG4_24h_BR0
5812,del,GFP_BAR_009,47,TK6_LIG4_24h_BR0
5813,del_mh,GFP_BAR_009,0,TK6_LIG4_24h_BR0
5814,del_nomh,GFP_BAR_009,47,TK6_LIG4_24h_BR0
5815,ins,GFP_BAR_009,0,TK6_LIG4_24h_BR0
5816,repaired,GFP_BAR_009,5517,TK6_LIG4_24h_BR0
5817,total,GFP_BAR_009,6656,TK6_LIG4_24h_BR0
5818,unrepaired,GFP_BAR_009,1064,TK6_LIG4_24h_BR0
5819,A,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5820,C,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5821,G,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5822,T,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5823,del,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5824,del_mh,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5825,del_nomh,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5826,ins,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5827,repaired,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5828,total,GFP_BAR_010,5974,TK6_LIG4_24h_BR0
5829,unrepaired,GFP_BAR_010,0,TK6_LIG4_24h_BR0
5830,A,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5831,C,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5832,G,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5833,T,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5834,del,GFP_BAR_DSBR_2,516,TK6_LIG4_24h_BR0
5835,del_mh,GFP_BAR_DSBR_2,504,TK6_LIG4_24h_BR0
5836,del_nomh,GFP_BAR_DSBR_2,12,TK6_LIG4_24h_BR0
5837,ins,GFP_BAR_DSBR_2,2,TK6_LIG4_24h_BR0
5838,repaired,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5839,total,GFP_BAR_DSBR_2,605,TK6_LIG4_24h_BR0
5840,unrepaired,GFP_BAR_DSBR_2,0,TK6_LIG4_24h_BR0
5841,A,GFP_BAR_003,0,HAP1_MUTYH_2h_BR0
5842,C,GFP_BAR_003,534,HAP1_MUTYH_2h_BR0
5843,G,GFP_BAR_003,219,HAP1_MUTYH_2h_BR0
5844,T,GFP_BAR_003,0,HAP1_MUTYH_2h_BR0
5845,del,GFP_BAR_003,2,HAP1_MUTYH_2h_BR0
5846,del_mh,GFP_BAR_003,0,HAP1_MUTYH_2h_BR0
5847,del_nomh,GFP_BAR_003,2,HAP1_MUTYH_2h_BR0
5848,ins,GFP_BAR_003,0,HAP1_MUTYH_2h_BR0
5849,repaired,GFP_BAR_003,219,HAP1_MUTYH_2h_BR0
5850,total,GFP_BAR_003,755,HAP1_MUTYH_2h_BR0
5851,unrepaired,GFP_BAR_003,534,HAP1_MUTYH_2h_BR0
5852,A,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5853,C,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5854,G,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5855,T,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5856,del,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5857,del_mh,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5858,del_nomh,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5859,ins,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5860,repaired,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5861,total,GFP_BAR_004,64,HAP1_MUTYH_2h_BR0
5862,unrepaired,GFP_BAR_004,0,HAP1_MUTYH_2h_BR0
5863,A,GFP_BAR_005,0,HAP1_MUTYH_2h_BR0
5864,C,GFP_BAR_005,1635,HAP1_MUTYH_2h_BR0
5865,G,GFP_BAR_005,0,HAP1_MUTYH_2h_BR0
5866,T,GFP_BAR_005,174,HAP1_MUTYH_2h_BR0
5867,del,GFP_BAR_005,3,HAP1_MUTYH_2h_BR0
5868,del_mh,GFP_BAR_005,0,HAP1_MUTYH_2h_BR0
5869,del_nomh,GFP_BAR_005,3,HAP1_MUTYH_2h_BR0
5870,ins,GFP_BAR_005,0,HAP1_MUTYH_2h_BR0
5871,repaired,GFP_BAR_005,1635,HAP1_MUTYH_2h_BR0
5872,total,GFP_BAR_005,1812,HAP1_MUTYH_2h_BR0
5873,unrepaired,GFP_BAR_005,174,HAP1_MUTYH_2h_BR0
5874,A,GFP_BAR_006,255,HAP1_MUTYH_2h_BR0
5875,C,GFP_BAR_006,1501,HAP1_MUTYH_2h_BR0
5876,G,GFP_BAR_006,0,HAP1_MUTYH_2h_BR0
5877,T,GFP_BAR_006,0,HAP1_MUTYH_2h_BR0
5878,del,GFP_BAR_006,7,HAP1_MUTYH_2h_BR0
5879,del_mh,GFP_BAR_006,0,HAP1_MUTYH_2h_BR0
5880,del_nomh,GFP_BAR_006,7,HAP1_MUTYH_2h_BR0
5881,ins,GFP_BAR_006,0,HAP1_MUTYH_2h_BR0
5882,repaired,GFP_BAR_006,1501,HAP1_MUTYH_2h_BR0
5883,total,GFP_BAR_006,1763,HAP1_MUTYH_2h_BR0
5884,unrepaired,GFP_BAR_006,255,HAP1_MUTYH_2h_BR0
5885,A,GFP_BAR_007,0,HAP1_MUTYH_2h_BR0
5886,C,GFP_BAR_007,0,HAP1_MUTYH_2h_BR0
5887,G,GFP_BAR_007,26,HAP1_MUTYH_2h_BR0
5888,T,GFP_BAR_007,444,HAP1_MUTYH_2h_BR0
5889,del,GFP_BAR_007,6,HAP1_MUTYH_2h_BR0
5890,del_mh,GFP_BAR_007,0,HAP1_MUTYH_2h_BR0
5891,del_nomh,GFP_BAR_007,6,HAP1_MUTYH_2h_BR0
5892,ins,GFP_BAR_007,0,HAP1_MUTYH_2h_BR0
5893,repaired,GFP_BAR_007,26,HAP1_MUTYH_2h_BR0
5894,total,GFP_BAR_007,476,HAP1_MUTYH_2h_BR0
5895,unrepaired,GFP_BAR_007,444,HAP1_MUTYH_2h_BR0
5896,A,GFP_BAR_008,8,HAP1_MUTYH_2h_BR0
5897,C,GFP_BAR_008,0,HAP1_MUTYH_2h_BR0
5898,G,GFP_BAR_008,2937,HAP1_MUTYH_2h_BR0
5899,T,GFP_BAR_008,0,HAP1_MUTYH_2h_BR0
5900,del,GFP_BAR_008,4,HAP1_MUTYH_2h_BR0
5901,del_mh,GFP_BAR_008,0,HAP1_MUTYH_2h_BR0
5902,del_nomh,GFP_BAR_008,4,HAP1_MUTYH_2h_BR0
5903,ins,GFP_BAR_008,0,HAP1_MUTYH_2h_BR0
5904,repaired,GFP_BAR_008,2937,HAP1_MUTYH_2h_BR0
5905,total,GFP_BAR_008,2949,HAP1_MUTYH_2h_BR0
5906,unrepaired,GFP_BAR_008,8,HAP1_MUTYH_2h_BR0
5907,A,GFP_BAR_009,0,HAP1_MUTYH_2h_BR0
5908,C,GFP_BAR_009,556,HAP1_MUTYH_2h_BR0
5909,G,GFP_BAR_009,0,HAP1_MUTYH_2h_BR0
5910,T,GFP_BAR_009,2353,HAP1_MUTYH_2h_BR0
5911,del,GFP_BAR_009,50,HAP1_MUTYH_2h_BR0
5912,del_mh,GFP_BAR_009,0,HAP1_MUTYH_2h_BR0
5913,del_nomh,GFP_BAR_009,50,HAP1_MUTYH_2h_BR0
5914,ins,GFP_BAR_009,0,HAP1_MUTYH_2h_BR0
5915,repaired,GFP_BAR_009,2353,HAP1_MUTYH_2h_BR0
5916,total,GFP_BAR_009,2959,HAP1_MUTYH_2h_BR0
5917,unrepaired,GFP_BAR_009,556,HAP1_MUTYH_2h_BR0
5918,A,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5919,C,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5920,G,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5921,T,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5922,del,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5923,del_mh,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5924,del_nomh,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5925,ins,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5926,repaired,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5927,total,GFP_BAR_010,820,HAP1_MUTYH_2h_BR0
5928,unrepaired,GFP_BAR_010,0,HAP1_MUTYH_2h_BR0
5929,A,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5930,C,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5931,G,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5932,T,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5933,del,GFP_BAR_DSBR_2,15,HAP1_MUTYH_2h_BR0
5934,del_mh,GFP_BAR_DSBR_2,4,HAP1_MUTYH_2h_BR0
5935,del_nomh,GFP_BAR_DSBR_2,11,HAP1_MUTYH_2h_BR0
5936,ins,GFP_BAR_DSBR_2,8,HAP1_MUTYH_2h_BR0
5937,repaired,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5938,total,GFP_BAR_DSBR_2,1556,HAP1_MUTYH_2h_BR0
5939,unrepaired,GFP_BAR_DSBR_2,0,HAP1_MUTYH_2h_BR0
5940,A,GFP_BAR_003,2,HAP1_WT_24h_BR3
5941,C,GFP_BAR_003,3442,HAP1_WT_24h_BR3
5942,G,GFP_BAR_003,1896,HAP1_WT_24h_BR3
5943,T,GFP_BAR_003,0,HAP1_WT_24h_BR3
5944,del,GFP_BAR_003,0,HAP1_WT_24h_BR3
5945,del_mh,GFP_BAR_003,0,HAP1_WT_24h_BR3
5946,del_nomh,GFP_BAR_003,0,HAP1_WT_24h_BR3
5947,ins,GFP_BAR_003,0,HAP1_WT_24h_BR3
5948,repaired,GFP_BAR_003,1896,HAP1_WT_24h_BR3
5949,total,GFP_BAR_003,5340,HAP1_WT_24h_BR3
5950,unrepaired,GFP_BAR_003,3442,HAP1_WT_24h_BR3
5951,A,GFP_BAR_004,0,HAP1_WT_24h_BR3
5952,C,GFP_BAR_004,0,HAP1_WT_24h_BR3
