,label,pathway,N cells,mean_repair,ci95_low,ci95_high
317,CHLA06ATRT,NHEJ,30,1.511387222290039,1.2963460594415666,1.7549393862485885
318,CHLA06ATRT,NHEJ,100,1.5139113490581513,1.390710887312889,1.640416532754898
319,CHLA06ATRT,NHEJ,500,1.512217689871788,1.461344376206398,1.5681787103414535
320,DND41,BER_8oxoG_C,1,0.8841922782533048,0.8018018018018018,0.9523809523809523
321,DND41,BER_8oxoG_C,2,0.8834146614748081,0.823970748775887,0.9276236559139784
322,DND41,BER_8oxoG_C,3,0.8834608924295612,0.8363528652898912,0.9174664403729459
323,DND41,BER_8oxoG_C,4,0.8835450427432545,0.8460834526998383,0.9155194156989733
324,DND41,BER_8oxoG_C,5,0.8845872289973681,0.8511732914068216,0.9135719507511897
325,DND41,BER_8oxoG_C,10,0.8839591061805663,0.861491366757928,0.9036458720098904
326,DND41,BER_8oxoG_C,20,0.8839130880500062,0.8673166496851565,0.8997393689876892
327,DND41,BER_8oxoG_C,30,0.8835588196507347,0.8704475161991475,0.8955732843614115
328,DND41,BER_8oxoG_C,100,0.8837246698052504,0.8769676660077759,0.8906905337611392
329,DND41,BER_8oxoG_C,500,0.8836859418281736,0.8805210292681346,0.8868869412142079
330,DND41,BER_A_8oxoG,1,0.6976446406235353,0.31213872832369943,0.923728813559322
331,DND41,BER_A_8oxoG,2,0.6949062839566599,0.4675693007603141,0.8891106896895897
332,DND41,BER_A_8oxoG,3,0.6938331630062531,0.5057052196547823,0.8521309405986929
333,DND41,BER_A_8oxoG,4,0.6880033232875932,0.5290207434015103,0.8176063286777705
334,DND41,BER_A_8oxoG,5,0.6923515503457648,0.5544958705515927,0.8207763780409526
335,DND41,BER_A_8oxoG,10,0.692401578586018,0.5888914126750686,0.7824968399778182
336,DND41,BER_A_8oxoG,20,0.692320441308979,0.6151515388485823,0.7580640459323871
337,DND41,BER_A_8oxoG,30,0.6941397749251127,0.6370552046375875,0.7470178190311848
338,DND41,BER_A_8oxoG,100,0.6923045873670532,0.6625248650659799,0.7214118313894265
339,DND41,BER_A_8oxoG,500,0.6922169737118642,0.6780730318619501,0.7055435051573502
340,DND41,BER_Hx,1,0.861648964023788,0.6153846153846154,0.9504132231404959
341,DND41,BER_Hx,2,0.860242606211871,0.7323482907097715,0.9353638093512142
342,DND41,BER_Hx,3,0.8610054215071848,0.7545991194019628,0.9305098898479385
343,DND41,BER_Hx,4,0.8600172555146655,0.7748750102546018,0.9218539066723316
344,DND41,BER_Hx,5,0.8610247941872852,0.7838622978225728,0.9186138836799268
345,DND41,BER_Hx,10,0.8600365761481491,0.8084257282729177,0.9020661160871809
346,DND41,BER_Hx,20,0.8600499195373968,0.8258389237275481,0.8908444415871213
347,DND41,BER_Hx,30,0.8606434833596046,0.8313646670032602,0.8881945338318824
348,DND41,BER_Hx,100,0.86116652608942,0.8445195247021157,0.8755955936427707
349,DND41,BER_Hx,500,0.8607787419627816,0.8537460186357448,0.867352388786557
350,DND41,BER_UG,1,0.9960503182404719,0.9771428571428571,1.0
351,DND41,BER_UG,2,0.99617119924554,0.9834823700472555,1.0
352,DND41,BER_UG,3,0.9959008740870147,0.9853832270069599,1.0
353,DND41,BER_UG,4,0.9960578435135266,0.9881981760594146,1.0
354,DND41,BER_UG,5,0.995825183037512,0.9888199466067428,1.0
355,DND41,BER_UG,10,0.9958157810829052,0.9911018224024702,0.9995722513840803
356,DND41,BER_UG,20,0.9959603307934963,0.9928350709777389,0.9985824619204507
357,DND41,BER_UG,30,0.9960448039357138,0.9937273439294483,0.998217098230315
358,DND41,BER_UG,100,0.9959638569061837,0.9945226218093515,0.9972476662057408
359,DND41,BER_UG,500,0.9959619233485717,0.9953878398303964,0.9965463089069794
360,DND41,DR_O6MeG,1,0.9623974939377835,0.8974358974358975,0.9931506849315068
361,DND41,DR_O6MeG,2,0.9625862403615548,0.9287179487179487,0.9834174477289113
362,DND41,DR_O6MeG,3,0.9632459181209365,0.9393027426068701,0.9793715131581152
363,DND41,DR_O6MeG,4,0.9621914381048896,0.9410479156667089,0.9775295686186596
364,DND41,DR_O6MeG,5,0.9629815762053497,0.9440980800607274,0.9765816341858399
365,DND41,DR_O6MeG,10,0.9626112792520559,0.9493379679393233,0.972736409480337
366,DND41,DR_O6MeG,20,0.9627802990407547,0.9546527173046938,0.9700823381341981
367,DND41,DR_O6MeG,30,0.96263531272157,0.9562404345211534,0.9688087793856186
368,DND41,DR_O6MeG,100,0.9627493860083378,0.9587316427886147,0.9663413898498898
369,DND41,DR_O6MeG,500,0.9626649680692366,0.9611101328274598,0.9642544289182211
370,DND41,MMR,1,0.01713208640570034,0.0,0.06896551724137931
371,DND41,MMR,2,0.016423596736248554,0.0,0.04764065335753176
372,DND41,MMR,3,0.016046479019214507,0.0,0.038420604512558534
373,DND41,MMR,4,0.01659795408199748,0.0022935779816513763,0.037917028561530876
374,DND41,MMR,5,0.016744367595238428,0.0031365768236830092,0.03444087672762809
375,DND41,MMR,10,0.01660201957524054,0.006139782492313033,0.02886616768972395
376,DND41,MMR,20,0.01656613158667408,0.009291545135525187,0.024923928988508117
377,DND41,MMR,30,0.01649289346098423,0.01042043628202017,0.023297055934213825
378,DND41,MMR,100,0.016296897509391565,0.012773991325640291,0.019935921499232588
379,DND41,MMR,500,0.016443639474928308,0.014920632326612126,0.01790290866971716
380,DND41,NER,1,0.09450741038843989,0.0,0.29411765933036804
381,DND41,NER,2,0.09532619279716163,0.011540019907988608,0.23028674721717834
382,DND41,NER,3,0.09391346122650429,0.01820278908126056,0.1976692609488964
383,DND41,NER,4,0.0914676617588848,0.023413242725655436,0.1881743635982275
384,DND41,NER,5,0.09453518050629646,0.031151682231575252,0.1776503451168537
385,DND41,NER,10,0.09410998341627419,0.047577217873185876,0.14946321211755273
386,DND41,NER,20,0.09321784038469196,0.05989471795037389,0.13005300089716912
387,DND41,NER,30,0.09384776385501027,0.0646821428090334,0.12483413405716419
388,DND41,NER,100,0.09362124985456467,0.07830047272145749,0.11095521189272403
389,DND41,NER,500,0.09376491186022759,0.0862340146675706,0.10065157767385244
390,DND41,NHEJ,1,1.1520598575174807,0.3174603283405304,2.407407522201538
391,DND41,NHEJ,2,1.1233980387449265,0.6112560033798218,1.8507626056671143
392,DND41,NHEJ,3,1.142915699392557,0.6602324232459068,1.7173850536346436
393,DND41,NHEJ,4,1.13200101685524,0.6987174719572067,1.6359106421470642
394,DND41,NHEJ,5,1.1373116402626038,0.7614221438765526,1.5778667539358138
395,DND41,NHEJ,10,1.1277779197096824,0.8543805450201034,1.413586539030075
396,DND41,NHEJ,20,1.1355953978300095,0.9334960266947746,1.3429360121488572
397,DND41,NHEJ,30,1.1310980259776116,0.9610381901264191,1.3053658992052077
398,DND41,NHEJ,100,1.1339527128338813,1.043524631857872,1.235971537232399
399,DND41,NHEJ,500,1.1328417317867279,1.0920931607484818,1.1744807302951812
400,HAP1 MUTYH-/-,BER_8oxoG_C,1,0.8814176182239246,0.7666666666666667,0.9777777777777777
401,HAP1 MUTYH-/-,BER_8oxoG_C,2,0.8796068510310748,0.7916482545293857,0.9458791862679211
402,HAP1 MUTYH-/-,BER_8oxoG_C,3,0.8783656045567304,0.807034960833731,0.9293509026792629
403,HAP1 MUTYH-/-,BER_8oxoG_C,4,0.879066937858296,0.8212022282751775,0.9284872457839872
404,HAP1 MUTYH-/-,BER_8oxoG_C,5,0.8779632292069631,0.8232221447736539,0.9228987505321873
405,HAP1 MUTYH-/-,BER_8oxoG_C,10,0.8780647372496544,0.8427988125997515,0.9090034291990708
406,HAP1 MUTYH-/-,BER_8oxoG_C,20,0.8782809877309262,0.8538413211094804,0.9012107798875724
407,HAP1 MUTYH-/-,BER_8oxoG_C,30,0.8784867473151301,0.8583104595867678,0.8970418075253832
408,HAP1 MUTYH-/-,BER_8oxoG_C,100,0.8781633911049297,0.8678193209000558,0.8876595731171806
409,HAP1 MUTYH-/-,BER_8oxoG_C,500,0.8782382900510097,0.8732237492209329,0.8832860124694064
410,HAP1 MUTYH-/-,BER_A_8oxoG,1,0.07886218361973571,0.03007518796992481,0.16666666666666666
411,HAP1 MUTYH-/-,BER_A_8oxoG,2,0.07920804556110597,0.03647034893051356,0.13026233552631572
412,HAP1 MUTYH-/-,BER_A_8oxoG,3,0.08055765928937196,0.04488315391659515,0.121494733558358
413,HAP1 MUTYH-/-,BER_A_8oxoG,4,0.07847105892187037,0.047531118354111015,0.11316921960383788
414,HAP1 MUTYH-/-,BER_A_8oxoG,5,0.07919483995050844,0.0514385762095843,0.11181184813292504
415,HAP1 MUTYH-/-,BER_A_8oxoG,10,0.07966148671731821,0.05829277127677949,0.10162437892017374
416,HAP1 MUTYH-/-,BER_A_8oxoG,20,0.07925482215931212,0.06495553071160448,0.09410667352393412
417,HAP1 MUTYH-/-,BER_A_8oxoG,30,0.07930722960761785,0.06711041415940056,0.09210019201568972
418,HAP1 MUTYH-/-,BER_A_8oxoG,100,0.07945008466706857,0.07269932566084784,0.08623731423252391
419,HAP1 MUTYH-/-,BER_A_8oxoG,500,0.07917269140685683,0.07627563404502405,0.0820275546878097
420,HAP1 MUTYH-/-,BER_Hx,1,0.9379683523814617,0.769811320754717,1.0
421,HAP1 MUTYH-/-,BER_Hx,2,0.9384210318349241,0.8615094172442733,0.9854704099180394
422,HAP1 MUTYH-/-,BER_Hx,3,0.9379285287132928,0.8804593238695356,0.9803730576448038
423,HAP1 MUTYH-/-,BER_Hx,4,0.9388651483924426,0.886751046063068,0.9773732818725009
424,HAP1 MUTYH-/-,BER_Hx,5,0.9397489171853035,0.893743279532191,0.9750776240544416
425,HAP1 MUTYH-/-,BER_Hx,10,0.9382209556802269,0.9072273306537694,0.9629985358687904
426,HAP1 MUTYH-/-,BER_Hx,20,0.9383925564271656,0.9164415360821311,0.9567815505560306
427,HAP1 MUTYH-/-,BER_Hx,30,0.9382386234881911,0.9215771285937265,0.9539300686845387
428,HAP1 MUTYH-/-,BER_Hx,100,0.9380442397635351,0.9288476576291121,0.9466425030438882
429,HAP1 MUTYH-/-,BER_Hx,500,0.9382040321828999,0.9338566406361508,0.9424146094020975
430,HAP1 MUTYH-/-,BER_UG,1,0.9934290645571399,0.9548148148148149,1.0
431,HAP1 MUTYH-/-,BER_UG,2,0.9931262725502924,0.962962962962963,1.0
432,HAP1 MUTYH-/-,BER_UG,3,0.9933251437956253,0.9713635328582155,1.0
433,HAP1 MUTYH-/-,BER_UG,4,0.9933242504052688,0.9758991548075608,1.0
434,HAP1 MUTYH-/-,BER_UG,5,0.993358293377397,0.9778221418893276,1.0
435,HAP1 MUTYH-/-,BER_UG,10,0.9931068565860424,0.9821421660395643,0.9992953929539296
436,HAP1 MUTYH-/-,BER_UG,20,0.993329328963221,0.9864232554740864,0.9983332360439988
437,HAP1 MUTYH-/-,BER_UG,30,0.9932797861113863,0.9876542567271264,0.997491973433753
438,HAP1 MUTYH-/-,BER_UG,100,0.9932244347060066,0.9898974844318373,0.9959928168136242
439,HAP1 MUTYH-/-,BER_UG,500,0.9933017020983067,0.9919163835408645,0.9945622160373327
440,HAP1 MUTYH-/-,DR_O6MeG,1,0.8738325941150291,0.39823008849557523,1.0
441,HAP1 MUTYH-/-,DR_O6MeG,2,0.870280004516688,0.6408113452575803,0.9761058789954338
442,HAP1 MUTYH-/-,DR_O6MeG,3,0.8739991991536594,0.7123011808278136,0.96014492367395
443,HAP1 MUTYH-/-,DR_O6MeG,4,0.8707219622732388,0.7271619379955396,0.9578348695612713
444,HAP1 MUTYH-/-,DR_O6MeG,5,0.8761425224484949,0.7504074609953011,0.957889430454404
445,HAP1 MUTYH-/-,DR_O6MeG,10,0.8728184823417372,0.7918420678607501,0.9327965877050163
446,HAP1 MUTYH-/-,DR_O6MeG,20,0.8735186078001921,0.8179056154121482,0.9184072257209468
447,HAP1 MUTYH-/-,DR_O6MeG,30,0.8738766389016586,0.8286386656730743,0.9134447981552205
448,HAP1 MUTYH-/-,DR_O6MeG,100,0.8731629844124903,0.8494264800066724,0.8944408442172778
449,HAP1 MUTYH-/-,DR_O6MeG,500,0.8736043236743566,0.863156058796815,0.8841696660206952
450,HAP1 MUTYH-/-,MMR,1,0.1791053708994528,0.022222222222222223,0.48484848484848486
451,HAP1 MUTYH-/-,MMR,2,0.17440901232625802,0.04814636752136752,0.3567186577165961
452,HAP1 MUTYH-/-,MMR,3,0.18063404787979215,0.0585220052688672,0.33607667584940315
453,HAP1 MUTYH-/-,MMR,4,0.1739243082889095,0.06851956260731279,0.292212156732281
454,HAP1 MUTYH-/-,MMR,5,0.17601581656522453,0.07294615581776638,0.2905993013035852
455,HAP1 MUTYH-/-,MMR,10,0.17969813941906768,0.10980866400731869,0.25802695792654057
456,HAP1 MUTYH-/-,MMR,20,0.1795788864885133,0.1288544519835847,0.23605464815057386
457,HAP1 MUTYH-/-,MMR,30,0.17815979463403644,0.13608342965042003,0.22678017142802445
458,HAP1 MUTYH-/-,MMR,100,0.1788146212721735,0.15497698848704752,0.20272636090912885
459,HAP1 MUTYH-/-,MMR,500,0.1786151996906787,0.1680687198515874,0.18988431062263444
460,HAP1 MUTYH-/-,NER,1,0.06804671541694551,0.0,0.3035714328289032
461,HAP1 MUTYH-/-,NER,2,0.06894828108977527,0.008620689623057842,0.18273635618388653
462,HAP1 MUTYH-/-,NER,3,0.07132060335716232,0.012764669954776764,0.1552117720246315
463,HAP1 MUTYH-/-,NER,4,0.07035195280518383,0.02215793188661337,0.14553946778178214
464,HAP1 MUTYH-/-,NER,5,0.0706213264837861,0.02401326117105782,0.13600869365036486
465,HAP1 MUTYH-/-,NER,10,0.07165888158790767,0.03689919877797365,0.11659591887146234
466,HAP1 MUTYH-/-,NER,20,0.07111164308339357,0.04248256301507354,0.10209428090602159
467,HAP1 MUTYH-/-,NER,30,0.0707705034315586,0.049096840992569925,0.09499988257884978
468,HAP1 MUTYH-/-,NER,100,0.07071298261359334,0.05786210251972079,0.08294186070561409
469,HAP1 MUTYH-/-,NER,500,0.07075809574127197,0.06536119226366281,0.0766414113342762
470,HAP1 MUTYH-/-,NHEJ,1,1.1441532000005246,0.18817204236984253,2.0
471,HAP1 MUTYH-/-,NHEJ,2,1.168968788921833,0.5620004534721375,1.860854959487915
472,HAP1 MUTYH-/-,NHEJ,3,1.1717199787199497,0.6433312579989433,1.7717455953359602
473,HAP1 MUTYH-/-,NHEJ,4,1.1609841803312302,0.6783815652132035,1.6493196219205855
474,HAP1 MUTYH-/-,NHEJ,5,1.1572536560893059,0.7702717065811158,1.601171973347664
475,HAP1 MUTYH-/-,NHEJ,10,1.1562681879401207,0.87785474807024,1.4664726078510284
476,HAP1 MUTYH-/-,NHEJ,20,1.1608622610569,0.9554511070251465,1.3770647913217544
477,HAP1 MUTYH-/-,NHEJ,30,1.1559106954932212,0.9836874052882194,1.3329725831747055
478,HAP1 MUTYH-/-,NHEJ,100,1.1583972380161285,1.0699228376150132,1.2463253498077393
479,HAP1 MUTYH-/-,NHEJ,500,1.160081733942032,1.1193138659000397,1.2009939163923264
480,HELA XPA-/-,BER_8oxoG_C,1,0.9113524151423177,0.798941798941799,0.9743589743589743
481,HELA XPA-/-,BER_8oxoG_C,2,0.9117685630816474,0.8391208717682476,0.9616384752030567
482,HELA XPA-/-,BER_8oxoG_C,3,0.911579472506031,0.855428823679141,0.9521059126764047
483,HELA XPA-/-,BER_8oxoG_C,4,0.9111474286530703,0.8607714141189365,0.9473962254779962
484,HELA XPA-/-,BER_8oxoG_C,5,0.9107496795491822,0.8637734577290803,0.9417685803073511
485,HELA XPA-/-,BER_8oxoG_C,10,0.9106039818696573,0.8821547656290508,0.9345286459341058
486,HELA XPA-/-,BER_8oxoG_C,20,0.9107464693363868,0.8893192433182464,0.9288919109361982
487,HELA XPA-/-,BER_8oxoG_C,30,0.910881655158175,0.8939008692273432,0.92523148631731
488,HELA XPA-/-,BER_8oxoG_C,100,0.9111340217596897,0.9026586148371653,0.9191657861749054
489,HELA XPA-/-,BER_8oxoG_C,500,0.9111139792082293,0.9073402700237548,0.9149928274139383
490,HELA XPA-/-,BER_A_8oxoG,1,0.5247070154607524,0.12857142857142856,0.8077578151546038
491,HELA XPA-/-,BER_A_8oxoG,2,0.5246794468060179,0.2708863003313887,0.7579863763687292
492,HELA XPA-/-,BER_A_8oxoG,3,0.5218573090157261,0.32592798505820086,0.7076410606565487
493,HELA XPA-/-,BER_A_8oxoG,4,0.5250328759273165,0.3477032701577318,0.6979559235521873
494,HELA XPA-/-,BER_A_8oxoG,5,0.5247635669057518,0.3532562562250707,0.6775319201994658
495,HELA XPA-/-,BER_A_8oxoG,10,0.5228307512612467,0.41079318659402647,0.6321750009791055
496,HELA XPA-/-,BER_A_8oxoG,20,0.5236699084336112,0.4442787533665058,0.6034223829860956
497,HELA XPA-/-,BER_A_8oxoG,30,0.5239931354700148,0.46302422056126286,0.5842446916439034
498,HELA XPA-/-,BER_A_8oxoG,100,0.5226097323501059,0.48814557377527085,0.5581149655889971
499,HELA XPA-/-,BER_A_8oxoG,500,0.5226801099127644,0.5082894688542355,0.5378440478499531
500,HELA XPA-/-,BER_Hx,1,0.9059424885132201,0.7708333333333334,0.9910394265232975
501,HELA XPA-/-,BER_Hx,2,0.9064333257805097,0.8217612545081252,0.9696973022587597
502,HELA XPA-/-,BER_Hx,3,0.9068662210141262,0.8354721359062656,0.9628710456007432
503,HELA XPA-/-,BER_Hx,4,0.9031522232392042,0.8356906344298103,0.956514101944872
504,HELA XPA-/-,BER_Hx,5,0.9045288510913746,0.8457976298247412,0.94994334277823
505,HELA XPA-/-,BER_Hx,10,0.9037502288614085,0.8625912829830906,0.9365953526770107
506,HELA XPA-/-,BER_Hx,20,0.902940515679264,0.875630447257349,0.9254009752801148
507,HELA XPA-/-,BER_Hx,30,0.9042607381097495,0.8829934942737824,0.9236625426096386
508,HELA XPA-/-,BER_Hx,100,0.9036495426534881,0.8919861038283239,0.915079212317888
509,HELA XPA-/-,BER_Hx,500,0.9036880284548744,0.8985553603179792,0.9085300856405415
510,HELA XPA-/-,BER_UG,1,0.9967339572471041,0.978021978021978,1.0
511,HELA XPA-/-,BER_UG,2,0.9969759682621112,0.9863261076401262,1.0
512,HELA XPA-/-,BER_UG,3,0.9967962516421854,0.9852535254038269,1.0
513,HELA XPA-/-,BER_UG,4,0.9970215578041943,0.9887871232211494,1.0
514,HELA XPA-/-,BER_UG,5,0.9968663477534454,0.9888449450278521,1.0
515,HELA XPA-/-,BER_UG,10,0.9969739995071397,0.9923011753902815,0.9996037128003658
516,HELA XPA-/-,BER_UG,20,0.996941239369662,0.993460891911391,0.9991052574467582
517,HELA XPA-/-,BER_UG,30,0.9969169108632611,0.9944552599072191,0.9987481243967814
518,HELA XPA-/-,BER_UG,100,0.9968930835007994,0.9955611476051508,0.9980147370301821
519,HELA XPA-/-,BER_UG,500,0.9969122505228482,0.996297185399877,0.9974489403135886
520,HELA XPA-/-,DR_O6MeG,1,0.9271542440720567,0.6451612903225806,0.9826687567355735
521,HELA XPA-/-,DR_O6MeG,2,0.920333335836265,0.7315539793662491,0.9743552123213306
522,HELA XPA-/-,DR_O6MeG,3,0.9170013228946777,0.7309072524780827,0.9703383475817566
523,HELA XPA-/-,DR_O6MeG,4,0.9224845045601655,0.7937386183842721,0.9661125846381516
524,HELA XPA-/-,DR_O6MeG,5,0.920576638158182,0.8033104022962889,0.9644594857036868
525,HELA XPA-/-,DR_O6MeG,10,0.9207105678561847,0.8469100353144289,0.9570282276278798
526,HELA XPA-/-,DR_O6MeG,20,0.9199940954310054,0.8672799746672083,0.950312455478036
527,HELA XPA-/-,DR_O6MeG,30,0.9211036822713251,0.8795397302718406,0.946635972282307
528,HELA XPA-/-,DR_O6MeG,100,0.9207106679079889,0.8999363124520818,0.9377201781982886
529,HELA XPA-/-,DR_O6MeG,500,0.9208945660296849,0.9124144940285738,0.9285063249029618
530,HELA XPA-/-,MMR,1,0.1456407726822723,0.0,0.437546106557377
531,HELA XPA-/-,MMR,2,0.14260753528022618,0.01930961244749905,0.36455262281393797
532,HELA XPA-/-,MMR,3,0.14829694404201038,0.04528332338931051,0.3172594882716836
533,HELA XPA-/-,MMR,4,0.14437234285363848,0.04828373363284356,0.28750702597015226
534,HELA XPA-/-,MMR,5,0.14704189944358403,0.054641088690834456,0.27236035815827714
535,HELA XPA-/-,MMR,10,0.14689012244331687,0.08171343799607023,0.23005372578390648
536,HELA XPA-/-,MMR,20,0.14697547089664065,0.09871953169186852,0.2019053221264662
537,HELA XPA-/-,MMR,30,0.1461911070296456,0.10717000338167909,0.19335362760435412
538,HELA XPA-/-,MMR,100,0.1470024888226033,0.12337761061231409,0.16981950586885422
539,HELA XPA-/-,MMR,500,0.14640036154175984,0.13643917952101414,0.15773866780048604
540,HELA XPA-/-,NER,1,0.00906634665618185,0.0,0.032260673493146895
541,HELA XPA-/-,NER,2,0.009367495874059387,0.0009885204635793345,0.025745759019628164
542,HELA XPA-/-,NER,3,0.009419079817598685,0.0014765220927074553,0.03182571660727262
543,HELA XPA-/-,NER,4,0.009276401349459775,0.0025984336854889987,0.028027047356590624
544,HELA XPA-/-,NER,5,0.009302556904265657,0.0031144712178502233,0.025701682874932876
545,HELA XPA-/-,NER,10,0.00925762052834034,0.00444892814848572,0.019179310416802757
546,HELA XPA-/-,NER,20,0.009162341612391173,0.005529996950645,0.014800362242385744
547,HELA XPA-/-,NER,30,0.009157200219109655,0.005895032163243741,0.014307778049260377
548,HELA XPA-/-,NER,100,0.009216733363922685,0.007353225792758167,0.0115238799713552
549,HELA XPA-/-,NER,500,0.009179252183064819,0.008293599006719887,0.010160853620618582
550,HELA XPA-/-,NHEJ,1,1.453581089526415,0.6380255818367004,3.4225351810455322
551,HELA XPA-/-,NHEJ,2,1.4462936658859253,0.710602055490017,2.9096288740634915
552,HELA XPA-/-,NHEJ,3,1.4725336023569107,0.8476207345724106,2.6639699339866634
553,HELA XPA-/-,NHEJ,4,1.4732145854830743,0.8833873808383942,2.47212997674942
554,HELA XPA-/-,NHEJ,5,1.4808620685338973,0.9198582544922829,2.289308786392212
555,HELA XPA-/-,NHEJ,10,1.4742441697120667,1.0408183008432388,2.0293637692928312
556,HELA XPA-/-,NHEJ,20,1.4609256644845008,1.1609762102365493,1.8382706135511395
557,HELA XPA-/-,NHEJ,30,1.4648955787420272,1.2178622335195541,1.7622022718191146
558,HELA XPA-/-,NHEJ,100,1.464293982744217,1.3128263413906098,1.631306853890419
559,HELA XPA-/-,NHEJ,500,1.463013880252838,1.3934088587760924,1.5321953028440476
560,JM1,BER_8oxoG_C,1,0.844697615219206,0.7377049180327869,1.0
561,JM1,BER_8oxoG_C,2,0.8408132786241794,0.7610922611264568,0.9300518134715026
562,JM1,BER_8oxoG_C,3,0.8419043481236963,0.77938049699415,0.9130877414823666
563,JM1,BER_8oxoG_C,4,0.8431482725512026,0.7865762536194272,0.9028958871691527
564,JM1,BER_8oxoG_C,5,0.8411651258468237,0.7894920245302202,0.8938078946708095
565,JM1,BER_8oxoG_C,10,0.8420189891632373,0.8050347675147733,0.878439566215327
566,JM1,BER_8oxoG_C,20,0.8415792371532127,0.816993886110307,0.8650337667176808
567,JM1,BER_8oxoG_C,30,0.8412664057944578,0.8212278050146582,0.8626138060848172
568,JM1,BER_8oxoG_C,100,0.8414980615911015,0.8294690304022493,0.8528241328686735
569,JM1,BER_8oxoG_C,500,0.8416964634717073,0.8367592781020851,0.8467742442613616
570,JM1,BER_A_8oxoG,1,0.5202366518589933,0.1111111111111111,0.8705882352941177
571,JM1,BER_A_8oxoG,2,0.5206546400455268,0.2465753424657534,0.7793801391524352
572,JM1,BER_A_8oxoG,3,0.5188329472134656,0.2908709344616226,0.7323323780766455
573,JM1,BER_A_8oxoG,4,0.5194265670299748,0.339206025010627,0.7053684078620412
574,JM1,BER_A_8oxoG,5,0.5204289257570711,0.35041480904469957,0.6734772010225457
575,JM1,BER_A_8oxoG,10,0.5173021604556662,0.3922476144093726,0.6265465808182931
576,JM1,BER_A_8oxoG,20,0.5190978557575384,0.4396313050894427,0.6005779370203798
577,JM1,BER_A_8oxoG,30,0.5215939269801907,0.4524667474925611,0.5898546423229801
578,JM1,BER_A_8oxoG,100,0.5202669141245133,0.48438704354312756,0.5559900156744885
579,JM1,BER_A_8oxoG,500,0.5199995024411712,0.5036553377882328,0.5356972923328011
580,JM1,BER_Hx,1,0.8088183648000996,0.5147058823529411,0.9375
581,JM1,BER_Hx,2,0.8139424927134802,0.6573529411764706,0.92834008097166
582,JM1,BER_Hx,3,0.8096426169701224,0.6938802524676712,0.9082250852540732
583,JM1,BER_Hx,4,0.8097808398650173,0.6880568404098331,0.8983943173641407
584,JM1,BER_Hx,5,0.8103198566910779,0.7202070029854801,0.8861151804104666
585,JM1,BER_Hx,10,0.812380359865513,0.7489359937751924,0.8703115856924991
586,JM1,BER_Hx,20,0.8111202384385312,0.7684581814971365,0.8526001436372225
587,JM1,BER_Hx,30,0.8114580595179686,0.7758193008906946,0.8445058486412769
588,JM1,BER_Hx,100,0.8109947618354372,0.790514889413386,0.8281862653618484
589,JM1,BER_Hx,500,0.810872665787329,0.8026282990853577,0.8194544521587058
590,JM1,BER_UG,1,0.9775918490651603,0.5151515151515151,1.0
591,JM1,BER_UG,2,0.980676474692047,0.7575757575757576,1.0
592,JM1,BER_UG,3,0.9821364442410666,0.834051452020202,1.0
593,JM1,BER_UG,4,0.9807473251781427,0.870384517443341,1.0
594,JM1,BER_UG,5,0.9812006525984109,0.8954592660287354,1.0
595,JM1,BER_UG,10,0.9808260874465581,0.900735106942436,0.9992857142857143
596,JM1,BER_UG,20,0.9811450653891938,0.9450854976265125,0.9980058629630605
597,JM1,BER_UG,30,0.9819985907954502,0.946852186156892,0.9973348353223744
598,JM1,BER_UG,100,0.982206497004827,0.9656323037802935,0.9953459398871858
599,JM1,BER_UG,500,0.981638097051881,0.9744100066912907,0.9882610287466872
600,JM1,DR_O6MeG,1,0.8527547033566001,0.21428571428571427,0.99
601,JM1,DR_O6MeG,2,0.8544661691813349,0.5273421325051759,0.9772692023283436
602,JM1,DR_O6MeG,3,0.8615248989407368,0.6240531885268727,0.9693995258724927
603,JM1,DR_O6MeG,4,0.860350300406651,0.6829273600919963,0.9609710431831596
604,JM1,DR_O6MeG,5,0.8607151704799292,0.6904336602682851,0.957339382575468
605,JM1,DR_O6MeG,10,0.8586990182715644,0.7460731559253406,0.9366793320236596
606,JM1,DR_O6MeG,20,0.8589318760295245,0.7833126289733144,0.9177200135657481
607,JM1,DR_O6MeG,30,0.8587882321144016,0.7985726647797952,0.9079556708362126
608,JM1,DR_O6MeG,100,0.8596205239892116,0.8275265369058313,0.8874532686648849
609,JM1,DR_O6MeG,500,0.8593581995052103,0.8438854119522619,0.8738278014670647
610,JM1,MMR,1,0.32563977452525644,0.08695652173913043,0.7105263157894737
611,JM1,MMR,2,0.33103752058212343,0.11983146210119894,0.5681485628966031
612,JM1,MMR,3,0.32879148284310394,0.15545175519548224,0.5274903855456656
613,JM1,MMR,4,0.32933098701847874,0.17663371239239983,0.5110914770595908
614,JM1,MMR,5,0.33018832497273304,0.19126569763386972,0.4749603353303043
615,JM1,MMR,10,0.3278034907841243,0.22214034374257124,0.4336501761694002
616,JM1,MMR,20,0.32886964166872046,0.2575445175924711,0.40508353865247454
617,JM1,MMR,30,0.3300540706004492,0.27528904876578614,0.39223364464696037
618,JM1,MMR,100,0.3305152660982161,0.30036910145511897,0.3635061204436098
619,JM1,MMR,500,0.32993408893496506,0.3149755540234945,0.3449712230239133
620,JM1,NER,1,0.06849524574913085,0.011470588459633307,0.23076923191547394
621,JM1,NER,2,0.06876968321809546,0.01563260331749916,0.16218027472496033
